"receiver_player_id","receiver_player_name","posteam","season","numGames","totalEPA","avgEPA","totalTD","numTgt","numRec","numYards","numFD","FDperTgt","recPerGame","tgtPerGame","yardsPerGame","catchPct","YAC","YACperRec","aDoT","player","tgt_share","wr_rank","num_rz_opps","conversion","explosive_rate","player_position","avg_separation","avg_intended_air_yards","catch_percentage","yac_above_expected","third_down_targets","third_down_conversions","third_down_rate","EPA_rank","tgt_rank","YPG_rank","td_rank","conversion_rank","explosive_rank","sep_rank","intended_air_rank","catch_rank","third_down_rank","first_down_rank","yacOE_rank","YACperRec_rank","myRank","myRankNum","qbTier"
"00-0034960","J.Meyers","LV",2024,15,32.4013058252465,0.249240814040358,4,130,87,1029,52,0.4,5.8,8.66666666666667,68.6,0.669230769230769,293,3.36781609195402,9.93023255813953,"Jakobi Meyers",0.218487394957983,2,16,0.188,0.215384615384615,"WR",2.7194461416763,9.59584802622012,66.6211841560679,0.306806103293291,33,15,0.454545454545455,0.578947368421053,0.786259541984733,0.875,0.519736842105263,0.406896551724138,0.664335664335664,0.401315789473684,0.322368421052632,0.605263157894737,0.598684210526316,0.611842105263158,0.453947368421053,0.381578947368421,0.648393332762055,38,8
"00-0028002","R.Cobb","GB",2017,14,20.0075613049394,0.215135067795047,4,93,66,655,31,0.333333333333333,4.71428571428571,6.64285714285714,46.7857142857143,0.709677419354839,412,6.24242424242424,6.03260869565217,"Randall Cobb",0.164021164021164,2,7,0.286,0.129032258064516,"WR",3.55355265731034,5.2896754286776,71.1446090141742,-0.00011376336024016,26,10,0.384615384615385,0.629139072847682,0.62280701754386,0.662251655629139,0.649006622516556,0.695035460992908,0.21830985915493,0.933774834437086,0.0264900662251656,0.867549668874172,0.403973509933775,0.33112582781457,0.410596026490066,0.913333333333333,0.647063074085809,35,8
"00-0034272","M.Valdes-Scantling","NO",2024,8,17.1616860699517,0.490333887712905,4,35,17,385,13,0.371428571428571,2.125,4.375,48.125,0.485714285714286,137,8.05882352941176,17.8285714285714,"Marquez Valdes-Scantling",0.125448028673835,4,2,0.5,0.25,"WR",2.86535040883372,16.7694047619048,41.0714285714286,0.13976668523383,16,5,0.3125,0.861842105263158,0.442748091603053,0.657894736842105,0.822368421052632,0.841379310344828,0.825174825174825,0.486842105263158,0.973684210526316,0.0723684210526316,0.236842105263158,0.506578947368421,0.407894736842105,0.953947368421053,0.646420201684615,39,8
"00-0031544","A.Cooper","DAL",2020,16,38.7771745387538,0.298285957990414,5,130,92,1114,54,0.415384615384615,5.75,8.125,69.625,0.707692307692308,413,4.48913043478261,8.80769230769231,"Amari Cooper",0.190615835777126,1,16,0.25,0.123076923076923,"WR",2.51306717586587,9.30467128612129,70.7867317867318,1.0882389736804,23,9,0.391304347826087,0.539393939393939,0.76510067114094,0.890909090909091,0.63030303030303,0.525974025974026,0.158227848101266,0.23030303030303,0.357575757575758,0.757575757575758,0.327272727272727,0.557575757575758,0.787878787878788,0.609756097560976,0.645530003448059,44,8
"00-0032385","S.Shepard","NYG",2019,10,7.50450193850847,0.0893393087917674,3,84,57,578,30,0.357142857142857,5.7,8.4,57.8,0.678571428571429,179,3.14035087719298,9.90361445783133,"Sterling Shepard",0.213197969543147,1,12,0.167,0.142857142857143,"WR",3.13139952997335,9.80229982977957,69.0924263761066,0.0993011214229542,23,13,0.565217391304348,0.343195266272189,0.879699248120301,0.792899408284024,0.615384615384615,0.38562091503268,0.264150943396226,0.745562130177515,0.355029585798817,0.810650887573965,0.869047619047619,0.402366863905325,0.455089820359281,0.339285714285714,0.645319297635505,39,8
"00-0033536","M.Williams","LAC",2018,15,48.1960913745315,0.708766049625464,10,68,43,666,36,0.529411764705882,2.86666666666667,4.53333333333333,44.4,0.63235294117647,118,2.74418604651163,14.7575757575758,"Mike Williams",0.122965641952984,3,16,0.438,0.294117647058824,"WR",1.8515693671277,14.2868576839827,62.7741702741703,0.644902379812719,25,10,0.4,0.98125,0.40495867768595,0.6375,0.9375,0.854304635761589,0.916666666666667,0.05,0.84375,0.5,0.46875,0.9875,0.641509433962264,0.175,0.645262568870523,35,8
"00-0034272","M.Valdes-Scantling","GB",2020,14,29.1603376586572,0.462862502518369,6,63,33,690,27,0.428571428571429,2.35714285714286,4.5,49.2857142857143,0.523809523809524,241,7.3030303030303,18.3015873015873,"Marquez Valdes-Scantling",0.115808823529412,3,6,0.333,0.26984126984127,"WR",3.22161419252028,17.0755349206349,60.5238095238095,1.35608948136914,21,11,0.523809523809524,0.781818181818182,0.369127516778524,0.612121212121212,0.806060606060606,0.701298701298701,0.867088607594937,0.703030303030303,0.957575757575758,0.351515151515152,0.715151515151515,0.6,0.848484848484849,0.963414634146341,0.645177505269609,45,8
"00-0033591","N.Brown","HOU",2023,10,20.8741697622936,0.372753031469528,2,56,33,567,25,0.446428571428571,3.3,5.6,56.7,0.589285714285714,223,6.75757575757576,11.9636363636364,"Noah Brown",0.146981627296588,4,8,0.125,0.267857142857143,"WR",2.9537468315587,13.4062123917749,57.885551948052,3.25276087183254,23,9,0.391304347826087,0.794520547945205,0.6,0.76027397260274,0.47945205479452,0.333333333333333,0.864285714285714,0.60958904109589,0.773972602739726,0.363013698630137,0.468965517241379,0.856164383561644,0.972413793103448,0.931506849315068,0.645108270228878,41,8
"00-0031236","B.Cooks","DAL",2023,16,35.8262182100546,0.436905100122617,8,82,54,659,39,0.475609756097561,3.375,5.125,41.1875,0.658536585365854,125,2.31481481481481,13.1975308641975,"Brandin Cooks",0.132686084142395,3,13,0.462,0.219512195121951,"WR",2.6774354080832,13.8214490740741,61.2301587301587,-0.00203636680386854,22,12,0.545454545454545,0.883561643835616,0.55,0.602739726027397,0.863013698630137,0.888888888888889,0.685714285714286,0.363013698630137,0.815068493150685,0.472602739726027,0.868965517241379,0.917808219178082,0.331034482758621,0.116438356164384,0.644846112791318,42,8
"00-0036277","Q.Cephus","DET",2021,5,9.40144161788109,0.408758331212222,2,23,15,206,9,0.391304347826087,3,4.6,41.2,0.652173913043478,95,6.33333333333333,11.4090909090909,"Quintez Cephus",0.107476635514019,6,4,0.5,0.217391304347826,"WR",3.01983072537597,12.964873015873,62.3809523809524,2.46573660002428,5,3,0.6,0.773809523809524,0.422818791946309,0.607142857142857,0.779761904761905,0.869565217391304,0.732484076433121,0.571428571428571,0.755952380952381,0.535714285714286,0.892857142857143,0.577380952380952,0.94047619047619,0.892215568862275,0.644608264463555,39,8
"00-0033009","T.Boyd","CIN",2019,16,8.11552489111907,0.0548346276426963,6,148,90,1046,53,0.358108108108108,5.625,9.25,65.375,0.608108108108108,348,3.86666666666667,9.30405405405405,"Tyler Boyd",0.224582701062215,1,11,0.273,0.162162162162162,"WR",2.61652527348466,9.14874535229223,61.6790126165126,0.429228826130052,40,18,0.45,0.284023668639053,0.909774436090226,0.822485207100592,0.692307692307692,0.660130718954248,0.383647798742138,0.431952662721893,0.289940828402367,0.544378698224852,0.517857142857143,0.420118343195266,0.586826347305389,0.517857142857143,0.643908832522861,40,8
"00-0034827","Dj.Moore","CAR",2021,17,9.49150797346094,0.0578750486186643,4,164,93,1159,60,0.365853658536585,5.47058823529412,9.64705882352941,68.1764705882353,0.567073170731707,422,4.53763440860215,10.7037037037037,"D.J. Moore",0.25114854517611,1,15,0.267,0.182926829268293,"WR",2.64255404567974,10.3204291175764,57.3970346286297,0.25368228940404,39,19,0.487179487179487,0.31547619047619,0.973154362416107,0.904761904761905,0.529761904761905,0.633540372670807,0.522292993630573,0.327380952380952,0.458333333333333,0.303571428571429,0.678571428571429,0.470238095238095,0.488095238095238,0.658682634730539,0.643812437784061,40,8
"00-0031359","K.Benjamin","CAR",2016,16,22.1669267900035,0.18785531177969,7,118,63,946,50,0.423728813559322,3.9375,7.375,59.125,0.533898305084746,238,3.77777777777778,12.1016949152542,"Kelvin Benjamin",0.196339434276206,2,15,0.333,0.228813559322034,"WR",1.74900304524794,13.5447036433435,53.673454605658,0.292850652397464,36,13,0.361111111111111,0.47741935483871,0.764150943396226,0.767741935483871,0.832258064516129,0.72108843537415,0.810810810810811,0.0580645161290323,0.683870967741935,0.290322580645161,0.337662337662338,0.774193548387097,0.735483870967742,0.445161290322581,0.642716607355987,31,8
"00-0031941","J.Crowder","WAS",2017,15,-4.75134421595579,-0.0461295554947166,4,103,66,789,37,0.359223300970874,4.4,6.86666666666667,52.6,0.640776699029126,370,5.60606060606061,7.01941747572816,"Jamison Crowder",0.189338235294118,1,14,0.214,0.203883495145631,"WR",3.14328668524958,7.25943592145256,62.7912026715772,0.191743455516804,39,13,0.333333333333333,0.271523178807947,0.754385964912281,0.774834437086093,0.622516556291391,0.50354609929078,0.704225352112676,0.854304635761589,0.125827814569536,0.695364238410596,0.304635761589404,0.496688741721854,0.490066225165563,0.833333333333333,0.642103913126721,36,8
"00-0036165","I.Hodgins","NYG",2022,8,10.2155173031361,0.237570169840374,4,43,33,353,22,0.511627906976744,4.125,5.375,44.125,0.767441860465116,69,2.09090909090909,9.30952380952381,"Isaiah Hodgins",0.155234657039711,1,7,0.571,0.204081632653061,"WR",2.83351632079268,8.63537698412698,75.6150793650794,0.469206256745427,15,6,0.4,0.570469798657718,0.618181818181818,0.63758389261745,0.912751677852349,0.978571428571429,0.618055555555556,0.48993288590604,0.261744966442953,0.879194630872483,0.416107382550336,0.953020134228188,0.536912751677852,0.0604026845637584,0.641653235373873,30,8
"00-0028002","R.Cobb","GB",2021,11,21.414158601907,0.549080989792486,5,39,28,375,21,0.538461538461538,2.54545454545455,3.54545454545455,34.0909090909091,0.717948717948718,138,4.92857142857143,7.87179487179487,"Randall Cobb",0.0896551724137931,5,14,0.286,0.282051282051282,"WR",2.93374412991821,8.92041666666667,70.8333333333333,4.2993362465978,17,10,0.588235294117647,0.910714285714286,0.328859060402685,0.452380952380952,0.839285714285714,0.664596273291925,0.923566878980892,0.535714285714286,0.303571428571429,0.827380952380952,0.875,0.994047619047619,0.976190476190476,0.736526946107784,0.641283506136091,41,8
"00-0033375","T.Patrick","DEN",2020,15,34.389741933326,0.429871774166575,6,80,51,742,33,0.4125,3.4,5.33333333333333,49.4666666666667,0.6375,238,4.66666666666667,12.4810126582278,"Tim Patrick",0.145719489981785,3,11,0.545,0.225,"WR",2.84653817482404,13.401267848771,61.5424843167459,1.30257754960356,28,14,0.5,0.745454545454545,0.570469798657718,0.624242424242424,0.76969696969697,0.935064935064935,0.689873417721519,0.472727272727273,0.763636363636364,0.375757575757576,0.581818181818182,0.545454545454545,0.818181818181818,0.670731707317073,0.640154519013776,46,8
"00-0035140","M.Hardman","KC",2019,13,36.9314444831592,0.900766938613638,6,41,26,538,18,0.439024390243902,2,3.15384615384615,41.3846153846154,0.634146341463415,292,11.2307692307692,11.0487804878049,"Mecole Hardman",0.0681063122923588,6,6,0,0.268292682926829,"WR",4.08889134679134,13.619,53.3333333333333,4.68522559933566,12,7,0.583333333333333,0.982248520710059,0.180451127819549,0.562130177514793,0.810650887573965,0,0.874213836477987,0.976331360946746,0.78698224852071,0.218934911242604,0.898809523809524,0.739644970414201,0.976047904191617,0.988095238095238,0.640029150692966,41,8
"00-0035719","D.Samuel","SF",2020,6,10.1355291475775,0.230352935172215,1,44,33,391,19,0.431818181818182,5.5,7.33333333333333,65.1666666666667,0.75,398,12.0606060606061,2.5,"Deebo Samuel",0.16,3,2,0.5,0.227272727272727,"WR",4.93214566015997,1.48399854312354,75.2136752136752,4.11577375766179,6,4,0.666666666666667,0.448484848484848,0.61744966442953,0.848484848484849,0.333333333333333,0.883116883116883,0.715189873417722,0.987878787878788,0.00606060606060606,0.878787878787879,0.933333333333333,0.624242424242424,0.993939393939394,1,0.639552456859822,47,8
"00-0032211","T.Lockett","SEA",2023,17,41.2823191702634,0.332921928792447,5,124,79,898,48,0.387096774193548,4.64705882352941,7.29411764705882,52.8235294117647,0.637096774193548,210,2.65822784810127,10.8360655737705,"Tyler Lockett",0.202614379084967,2,15,0.267,0.145161290322581,"WR",2.71207493526264,11.2406135487634,64.7284983914082,-0.483179770455672,36,18,0.5,0.732876712328767,0.8,0.712328767123288,0.636986301369863,0.614814814814815,0.307142857142857,0.397260273972603,0.582191780821918,0.582191780821918,0.737931034482759,0.636986301369863,0.151724137931034,0.205479452054795,0.639398238747554,43,8
"00-0032054","B.Perriman","TB",2019,14,28.6402890968987,0.409146987098553,7,70,36,645,30,0.428571428571429,2.57142857142857,5,46.0714285714286,0.514285714285714,127,3.52777777777778,16.3478260869565,"Breshad Perriman",0.120068610634648,3,3,0.667,0.285714285714286,"WR",2.59806887596748,15.5340298913043,61.2092391304348,-0.556810809423772,21,13,0.619047619047619,0.745562130177515,0.43609022556391,0.644970414201183,0.828402366863905,0.967320261437909,0.924528301886792,0.414201183431953,0.952662721893491,0.520710059171598,0.922619047619048,0.686390532544379,0.125748502994012,0.43452380952381,0.639377469505516,42,8
"00-0036407","J.Jeudy","CLE",2024,17,38.7985588668923,0.262152424776299,4,148,90,1233,58,0.391891891891892,5.29411764705882,8.70588235294118,72.5294117647059,0.608108108108108,387,4.3,11.1103448275862,"Jerry Jeudy",0.201634877384196,1,17,0.059,0.209459459459459,"WR",2.68305339408446,11.3187776910191,63.2010900976418,0.065629514373668,31,17,0.548387096774194,0.592105263157895,0.717557251908397,0.907894736842105,0.473684210526316,0.2,0.622377622377622,0.342105263157895,0.55921052631579,0.486842105263158,0.861842105263158,0.578947368421053,0.368421052631579,0.611842105263158,0.639220738970849,40,8
"00-0036309","D.Mooney","CHI",2021,17,0.542904294972802,0.00385038507072919,5,141,81,1055,49,0.347517730496454,4.76470588235294,8.29411764705882,62.0588235294118,0.574468085106383,381,4.7037037037037,11.1142857142857,"Darnell Mooney",0.234608985024958,1,12,0.25,0.205673758865248,"WR",2.87767369411511,11.6021133645766,58.5817532141062,1.00883097432559,37,12,0.324324324324324,0.244047619047619,0.919463087248322,0.857142857142857,0.607142857142857,0.565217391304348,0.656050955414013,0.511904761904762,0.589285714285714,0.339285714285714,0.291666666666667,0.392857142857143,0.738095238095238,0.682634730538922,0.639066927487337,42,8
"00-0036309","D.Mooney","CHI",2022,11,14.498919421473,0.233853539056016,2,62,40,493,20,0.32258064516129,3.63636363636364,5.63636363636364,44.8181818181818,0.645161290322581,168,4.2,11.9180327868852,"Darnell Mooney",0.206666666666667,1,8,0.25,0.258064516129032,"WR",3.66021279830421,12.0635496357013,66.0822707953856,0.179882835493781,16,9,0.5625,0.563758389261745,0.809090909090909,0.651006711409396,0.442953020134228,0.607142857142857,0.847222222222222,0.906040268456376,0.671140939597315,0.657718120805369,0.852348993288591,0.288590604026846,0.402684563758389,0.503355704697987,0.639015702325266,31,8
"00-0033009","T.Boyd","CIN",2022,16,28.9906202058335,0.341066120068629,6,85,58,764,41,0.482352941176471,3.625,5.3125,47.75,0.682352941176471,249,4.29310344827586,9.20731707317073,"Tyler Boyd",0.129179331306991,3,14,0.214,0.2,"WR",2.62204275387673,10.1752794554136,71.6747322235127,1.54930465567544,26,15,0.576923076923077,0.718120805369127,0.463636363636364,0.684563758389262,0.798657718120805,0.542857142857143,0.569444444444444,0.315436241610738,0.456375838926175,0.812080536912752,0.865771812080537,0.919463087248322,0.845637583892617,0.543624161073825,0.637965111882897,32,8
"00-0028002","R.Cobb","DAL",2019,15,28.7611299777074,0.346519638285631,3,83,55,828,41,0.493975903614458,3.66666666666667,5.53333333333333,55.2,0.662650602409639,329,5.98181818181818,9.92771084337349,"Randall Cobb",0.143350604490501,3,8,0.125,0.301204819277108,"WR",3.18978928360481,9.27733793507363,65.7205010518264,1.99774262712054,31,14,0.451612903225806,0.668639053254438,0.503759398496241,0.775147928994083,0.461538461538462,0.313725490196078,0.974842767295597,0.775147928994083,0.313609467455621,0.710059171597633,0.529761904761905,0.893491124260355,0.92814371257485,0.875,0.637718154349579,43,8
"00-0029632","M.Sanu","ATL",2018,16,46.0148720098383,0.479321583435816,4,96,66,840,42,0.4375,4.125,6,52.5,0.6875,401,6.07575757575758,8.02127659574468,"Mohamed Sanu",0.144578313253012,2,8,0.125,0.1875,"WR",2.9730856822362,7.73091497804796,66.4165400202634,1.16637776149329,26,16,0.615384615384615,0.83125,0.528925619834711,0.75625,0.45625,0.218543046357616,0.576923076923077,0.61875,0.15625,0.6,0.95625,0.7375,0.80503144654088,0.875,0.637275508582327,36,8
"00-0037247","G.Pickens","PIT",2024,14,27.9176320060996,0.271044970933006,4,103,59,896,38,0.368932038834951,4.21428571428571,7.35714285714286,64,0.572815533980582,215,3.64406779661017,13.6990291262136,"George Pickens",0.223427331887202,1,16,0.188,0.213592233009709,"WR",2.41188043412276,13.5608862053265,59.9156918234588,1.13879153846289,43,17,0.395348837209302,0.611842105263158,0.83969465648855,0.822368421052632,0.546052631578947,0.406896551724138,0.657342657342657,0.171052631578947,0.861842105263158,0.342105263157895,0.407894736842105,0.493421052631579,0.756578947368421,0.473684210526316,0.635376137604255,41,8
"00-0033127","W.Fuller V","HOU",2017,10,11.601080227258,0.227472161318784,8,51,28,423,21,0.411764705882353,2.8,5.1,42.3,0.549019607843137,99,3.53571428571429,15.88,"Will Fuller",0.147398843930636,2,6,0.667,0.176470588235294,"WR",2.83077560254383,15.1708375,53.7708333333333,-0.150107566333859,15,6,0.4,0.642384105960265,0.491228070175439,0.602649006622517,0.993377483443709,0.950354609929078,0.535211267605634,0.701986754966887,0.90728476821192,0.377483443708609,0.43046357615894,0.708609271523179,0.357615894039735,0.393333333333333,0.634209267923096,37,8
