name,season,team,position,sacks,qb_hits,tfls,solo_tackles,run_stuffs,def_snaps,games_played,snap_pct,tackles_per_game,run_stuff_rate,tfls_per_game,interior_pressure_rate,composite_rank,ranking,tier
A.Hicks,2021,CHI,DT,3.5,9,5,17,2,304,9,0.553333333333333,1.88888888888889,0.657894736842105,0.555555555555556,4.11184210526316,0.564935698975947,29,4
O.Odighizuwa,2021,DAL,DT,2,11,6,15,4,644,17,0.562352941176471,0.88235294117647,0.62111801242236,0.352941176470588,2.01863354037267,0.553609702990508,30,4
P.Ford,2021,SEA,NT,2,6,6,19,5,802,17,0.631764705882353,1.11764705882353,0.623441396508728,0.352941176470588,0.997506234413965,0.531394549722723,31,4
M.McDowell,2021,CLE,DT,3,5,7,15,3,646,15,0.656,1,0.464396284829721,0.466666666666667,1.23839009287926,0.528598220664784,32,4
Z.Sieler,2021,MIA,DT,2,3,6,23,5,518,17,0.466470588235294,1.35294117647059,0.965250965250965,0.352941176470588,0.965250965250965,0.524031912360086,33,4
V.Vea,2021,TB,NT,4,12,5,20,1,669,18,0.547222222222222,1.11111111111111,0.149476831091181,0.277777777777778,2.39162929745889,0.507466063348416,34,4
J.Jones,2021,LAC,DT,3,7,5,42,2,922,90,0.149555555555556,0.466666666666667,0.216919739696312,0.0555555555555556,1.08459869848156,0.500540094580342,35,4
J.Jenkins,2021,MIA,NT,2.5,5,4,48,2,1383,33,0.624848484848485,1.45454545454545,0.144613159797542,0.121212121212121,0.542299349240781,0.477986765556425,36,5
Q.Jefferson,2021,LV,DT,4.5,16,5,13,1,707,18,0.583888888888889,0.722222222222222,0.141442715700141,0.277777777777778,2.8995756718529,0.475488041370394,37,5
G.Jarrett,2021,ATL,DT,1,12,3,28,2,865,17,0.740588235294118,1.64705882352941,0.23121387283237,0.176470588235294,1.5028901734104,0.474670669887388,38,5
H.Phillips,2021,BUF,DT,1,6,4,23,3,556,16,0.553125,1.4375,0.539568345323741,0.25,1.2589928057554,0.450550386146361,39,5
G.Gaines,2021,LA,NT,4.5,13,4,21,1,1000,21,0.720952380952381,1,0.1,0.19047619047619,1.75,0.448978668390433,40,5
D.Philon,2021,LV,DT,2,2,5,16,3,278,11,0.392727272727273,1.45454545454545,1.07913669064748,0.454545454545455,1.43884892086331,0.447059759126323,41,5
S.Rankins,2021,NYJ,DT,3,7,5,12,2,641,16,0.570625,0.75,0.31201248049922,0.3125,1.5600624024961,0.432628006668254,42,5
R.Robertson-Harris,2021,JAX,DT,3,9,4,17,1,547,14,0.596428571428571,1.21428571428571,0.182815356489945,0.285714285714286,2.19378427787934,0.427550096961862,43,5
R.Lopez,2021,HOU,DT,1,2,5,18,4,501,16,0.46375,1.125,0.798403193612774,0.3125,0.598802395209581,0.414256115401626,44,5
M.Ioannidis,2021,WAS,DT,2.5,11,3,14,2,608,16,0.585,0.875,0.328947368421053,0.1875,2.22039473684211,0.407967373184091,45,5
A.Woods,2021,SEA,DT,1.5,5,4,22,3,693,23,0.413478260869565,0.956521739130435,0.432900432900433,0.173913043478261,0.937950937950938,0.395715221311197,46,5
A.Woods,2021,IND,DT,1.5,5,4,22,3,693,23,0.413478260869565,0.956521739130435,0.432900432900433,0.173913043478261,0.937950937950938,0.395715221311197,47,5
C.Davis,2021,NE,NT,1,1,4,36,3,1098,60,0.269333333333333,0.6,0.273224043715847,0.0666666666666667,0.182149362477231,0.394836100432076,48,5
C.Davis,2021,PIT,DT,1,1,4,36,3,1098,60,0.269333333333333,0.6,0.273224043715847,0.0666666666666667,0.182149362477231,0.394836100432076,49,5
A.Blackson,2021,CHI,DT,2.5,9,3,22,1,583,17,0.546470588235294,1.29411764705882,0.171526586620926,0.176470588235294,1.97255574614065,0.38906916612799,50,5
S.Thomas,2021,LV,DT,3.5,12,3,15,1,597,18,0.483888888888889,0.833333333333333,0.16750418760469,0.166666666666667,2.5963149078727,0.3789592760181,51,6
J.Johnson,2021,HOU,DT,0.5,3,3,51,2,2273,103,0.345825242718447,0.495145631067961,0.087989441267048,0.029126213592233,0.153981522217334,0.359176164392883,52,6
D.Williams,2021,DEN,DT,1,5,4,74,1,1551,83,0.284096385542169,0.891566265060241,0.064474532559639,0.0481927710843374,0.386847195357834,0.357110536522301,53,6
C.Barmore,2021,NE,DT,1.5,9,3,14,2,631,18,0.557222222222222,0.777777777777778,0.316957210776545,0.166666666666667,1.66402535657686,0.353791549008267,54,6
N.Jones,2021,TEN,DT,2.5,3,4,12,2,356,14,0.396428571428571,0.857142857142857,0.561797752808989,0.285714285714286,1.54494382022472,0.348096655666315,55,6
S.Lotulelei,2021,BUF,DT,3,3,4,10,2,370,13,0.457692307692308,0.769230769230769,0.540540540540541,0.307692307692308,1.62162162162162,0.340843908413568,56,6
L.Joseph,2021,LAC,NT,1,2,3,24,2,551,14,0.580714285714286,1.71428571428571,0.362976406533575,0.214285714285714,0.544464609800363,0.339725614942333,57,6
M.Pierce,2021,MIN,NT,3,4,3,11,1,251,8,0.46,1.375,0.398406374501992,0.375,2.78884462151394,0.328190045248869,58,6
T.Bryan,2021,JAX,DT,2,8,4,9,1,299,15,0.302666666666667,0.6,0.334448160535117,0.266666666666667,3.34448160535117,0.327550096961862,59,6
C.Covington,2021,LAC,NT,1,1,3,25,2,524,16,0.48125,1.5625,0.381679389312977,0.1875,0.381679389312977,0.318406933623652,60,6
D.Reader,2021,CIN,NT,2,7,3,18,1,776,19,0.616842105263158,0.947368421052632,0.128865979381443,0.157894736842105,1.15979381443299,0.312475759534583,61,6
M.Brown,2021,JAX,DT,2,3,4,25,1,677,40,0.26,0.625,0.147710487444609,0.1,0.738552437223043,0.3060116354234,62,6
M.Brown,2021,DET,NT,2,3,4,25,1,677,40,0.26,0.625,0.147710487444609,0.1,0.738552437223043,0.3060116354234,63,6
D.Onyemata,2021,NO,DT,2,10,2,10,1,430,11,0.607272727272727,0.909090909090909,0.232558139534884,0.181818181818182,2.7906976744186,0.292811893988365,64,6
D.Godchaux,2021,NE,NT,1,5,2,25,1,672,18,0.592777777777778,1.38888888888889,0.148809523809524,0.111111111111111,0.892857142857143,0.287756948933419,65,6
L.Guy,2021,NE,DT,1.5,5,2,23,1,560,18,0.494444444444444,1.27777777777778,0.178571428571429,0.111111111111111,1.16071428571429,0.285559146735617,66,6
G.Stewart,2021,IND,DT,1,5,2,15,2,643,17,0.591176470588235,0.88235294117647,0.31104199066874,0.117647058823529,0.933125972006221,0.25522658456095,67,6
D.Tomlinson,2021,MIN,DT,2.5,7,2,11,1,641,16,0.559375,0.6875,0.15600624024961,0.125,1.48205928237129,0.223910795087266,68,6
D.Hamilton,2021,JAX,DT,1,2,2,23,1,442,16,0.42375,1.4375,0.226244343891403,0.125,0.678733031674208,0.215229476405947,69,6
A.McNeill,2021,DET,NT,2,3,3,11,1,422,17,0.372941176470588,0.647058823529412,0.23696682464455,0.176470588235294,1.18483412322275,0.205442792501616,70,6
S.McLendon,2021,TB,NT,0.5,5,1,6,1,297,14,0.320714285714286,0.428571428571429,0.336700336700337,0.0714285714285714,1.85185185185185,0.146483516483516,71,7
M.Jackson,2021,CLE,DT,0.5,7,2,7,1,672,18,0.568333333333333,0.388888888888889,0.148809523809524,0.111111111111111,1.11607142857143,0.143361344537815,72,7
J.Lynch,2021,MIN,NT,1,1,2,15,1,305,13,0.324615384615385,1.15384615384615,0.327868852459016,0.153846153846154,0.655737704918033,0.137537168713639,73,7
B.Washington,2021,BAL,DT,1,3,2,6,1,293,14,0.318571428571429,0.428571428571429,0.341296928327645,0.142857142857143,1.36518771331058,0.130284421460892,74,7
E.Goldman,2021,CHI,NT,0.5,1,1,11,1,337,14,0.385714285714286,0.785714285714286,0.29673590504451,0.0714285714285714,0.445103857566766,0.0672527472527473,75,7
R.Davis,2021,MIA,NT,0.5,1,1,10,1,425,14,0.477857142857143,0.714285714285714,0.235294117647059,0.0714285714285714,0.352941176470588,0.0636263736263736,76,7
D.Shelton,2021,NYG,NT,0.5,1,1,11,1,255,13,0.283076923076923,0.846153846153846,0.392156862745098,0.0769230769230769,0.588235294117647,0.0628571428571429,77,7
M.Edwards,2021,CHI,DT,2,5,2,33,0,811,28,0.44,1.17857142857143,0,0.0714285714285714,0.863131935881628,0,78,7
A.Watts,2021,MIN,NT,5,10,4,25,0,745,36,0.290555555555556,0.694444444444444,0,0.111111111111111,2.01342281879195,0,79,7
J.Reed,2021,KC,DT,2.5,12,2,25,0,901,29,0.466896551724138,0.862068965517241,0,0.0689655172413793,1.60932297447281,0,80,7
D.Nnadi,2021,KC,DT,3,5,2,19,0,503,20,0.38,0.95,0,0.1,1.59045725646123,0,81,7
S.Joseph,2021,LA,NT,3,5,3,16,0,341,7,0.691428571428571,2.28571428571429,0,0.428571428571429,2.34604105571848,0,82,7
J.Elliott,2021,CLE,DT,0.5,4,0,14,0,556,42,0.198809523809524,0.333333333333333,0,0,0.809352517985611,0,83,7
B.Mone,2021,SEA,NT,1.5,3,0,13,0,396,14,0.385714285714286,0.928571428571429,0,0,1.13636363636364,0,84,7
T.Slaton,2021,GB,DT,1,2,0,12,0,266,18,0.235,0.666666666666667,0,0,1.12781954887218,0,85,7
T.Wharton,2021,KC,DT,2,2,0,12,0,582,20,0.442,0.6,0,0,0.687285223367698,0,86,7
M.Davidson,2021,ATL,DT,1,1,1,11,0,270,11,0.342727272727273,1,0,0.0909090909090909,0.740740740740741,0,87,7
R.Blacklock,2021,HOU,DT,2,6,2,10,0,455,14,0.474285714285714,0.714285714285714,0,0.142857142857143,1.75824175824176,0,88,7
T.Stallworth,2021,IND,DT,3,12,4,10,0,332,16,0.325625,0.625,0,0.25,4.51807228915663,0,89,7
H.Ridgeway,2021,PHI,DT,2,5,1,8,0,396,18,0.331111111111111,0.444444444444444,0,0.0555555555555556,1.76767676767677,0,90,7
S.Day,2021,CLE,DT,1,1,0,6,0,234,7,0.474285714285714,0.857142857142857,0,0,0.854700854700855,0,91,7
D.Square,2021,CIN,NT,0.5,3,0,1,0,226,11,0.302727272727273,0.0909090909090909,0,0,1.54867256637168,0,92,7
J.Allen,2022,WAS,DT,14.5,39,27,65,16,1806,53,0.523962264150943,1.22641509433962,0.8859357696567,0.509433962264151,2.96234772978959,0.924257425742574,1,1
D.Lawrence,2022,NYG,DT,13.5,41,16,64,6,1765,37,0.712432432432432,1.72972972972973,0.339943342776204,0.432432432432432,3.08781869688385,0.90698990890267,2,1
C.Jones,2022,KC,DT,20,44,20,43,4,1885,38,0.739473684210526,1.13157894736842,0.212201591511936,0.526315789473684,3.39522546419098,0.866224752989051,3,1
D.Payne,2022,WAS,DT,11.5,20,18,27,5,908,17,0.871764705882353,1.58823529411765,0.550660792951542,1.05882352941176,3.46916299559471,0.85461526406922,4,1
D.Buckner,2022,IND,DT,8,22,11,34,5,873,17,0.761764705882353,2,0.572737686139748,0.647058823529412,3.43642611683849,0.83751077702477,5,1
G.Jarrett,2022,ATL,DT,6,17,12,25,6,856,17,0.764705882352941,1.47058823529412,0.700934579439252,0.705882352941177,2.68691588785047,0.828813165696435,6,2
D.Jones,2022,BUF,DT,11,24,18,54,9,2390,74,0.484324324324324,0.72972972972973,0.376569037656904,0.243243243243243,1.46443514644351,0.814566966556542,7,2
D.Jones,2022,DEN,DT,11,24,18,54,9,2390,74,0.484324324324324,0.72972972972973,0.376569037656904,0.243243243243243,1.46443514644351,0.814566966556542,8,2
C.Heyward,2022,PIT,DT,10.5,23,14,31,5,801,34,0.381176470588235,0.911764705882353,0.624219725343321,0.411764705882353,4.18227215980025,0.799309807991697,9,2
Q.Williams,2022,NYJ,NT,12,28,12,31,3,1483,31,0.714193548387097,1,0.202292650033715,0.387096774193548,2.69723533378287,0.77983345065176,10,2
C.Wilkins,2022,MIA,DT,3.5,7,16,43,12,1025,18,0.841111111111111,2.38888888888889,1.17073170731707,0.888888888888889,1.02439024390244,0.77587665123544,11,3
A.Donald,2022,LA,DT,5,11,10,19,6,616,11,0.89,1.72727272727273,0.974025974025974,0.909090909090909,2.5974025974026,0.758314956301027,12,3
J.Simmons,2022,TEN,DT,7.5,14,11,58,3,1649,27,0.907037037037037,2.14814814814815,0.181928441479685,0.407407407407407,1.30382049727107,0.747313964660607,13,3
G.Stewart,2022,IND,DT,4,7,9,33,6,778,17,0.685882352941176,1.94117647058824,0.77120822622108,0.529411764705882,1.41388174807198,0.741821381411623,14,3
D.Davis,2022,CIN,DT,6.5,8,10,46,4,1170,19,0.928947368421053,2.42105263157895,0.341880341880342,0.526315789473684,1.23931623931624,0.734053908245002,15,3
O.Odighizuwa,2022,DAL,DT,4,11,8,24,5,706,19,0.543157894736842,1.26315789473684,0.708215297450425,0.421052631578947,2.12464589235127,0.708439784819167,16,3
M.Collins,2022,HOU,DT,3.5,10,9,19,6,603,15,0.571333333333333,1.26666666666667,0.995024875621891,0.6,2.23880597014925,0.706375836857168,17,3
J.Madubuike,2022,BAL,DT,5.5,9,8,22,4,684,18,0.592777777777778,1.22222222222222,0.584795321637427,0.444444444444444,2.11988304093567,0.698506193899099,18,3
E.Oliver,2022,BUF,DT,2.5,14,9,15,6,633,15,0.613333333333333,1,0.947867298578199,0.6,2.60663507109005,0.694098609134395,19,3
J.Davis,2022,PHI,DT,3.5,6,11,71,7,1354,66,0.334393939393939,1.07575757575758,0.51698670605613,0.166666666666667,0.701624815361891,0.687910438942182,20,3
M.Edwards,2022,TEN,DT,4,13,7,56,3,1340,27,0.734074074074074,2.07407407407407,0.223880597014925,0.259259259259259,1.26865671641791,0.676556644247715,21,4
R.Robertson-Harris,2022,JAX,DT,3,12,7,23,4,821,19,0.626842105263158,1.21052631578947,0.48721071863581,0.368421052631579,1.82704019488429,0.667611944899731,22,4
L.Ogunjobi,2022,PIT,DT,1.5,11,7,20,6,636,16,0.636875,1.25,0.943396226415094,0.4375,1.96540880503145,0.664051210777539,23,4
M.Williams,2022,PHI,DT,4,6,11,58,5,1141,55,0.316909090909091,1.05454545454545,0.438212094653812,0.2,0.876424189307625,0.663649390886157,24,4
D.Taylor,2022,DET,DT,9.5,13,8,20,2,517,18,0.423333333333333,1.11111111111111,0.386847195357834,0.444444444444444,4.35203094777563,0.644769173855632,25,4
Z.Sieler,2022,MIA,DT,3.5,12,7,32,2,947,18,0.777777777777778,1.77777777777778,0.211193241816262,0.388888888888889,1.63674762407603,0.642191756539432,26,4
F.Cox,2022,PHI,DT,7,14,7,21,2,810,20,0.6415,1.05,0.246913580246914,0.35,2.59259259259259,0.633775914955274,27,4
J.Johnson,2022,ATL,DT,4,9,8,126,4,2154,92,0.373260869565217,1.3695652173913,0.185701021355617,0.0869565217391304,0.603528319405757,0.614842827562466,28,4
J.Reed,2022,GB,DT,2.5,14,5,21,3,705,17,0.684117647058823,1.23529411764706,0.425531914893617,0.294117647058824,2.34042553191489,0.594256243994924,29,4
L.Williams,2022,NYG,DT,2.5,12,5,20,3,723,14,0.785,1.42857142857143,0.4149377593361,0.357142857142857,2.00553250345781,0.577622580628587,30,4
V.Vea,2022,TB,NT,6.5,13,7,15,1,582,15,0.592666666666667,1,0.171821305841924,0.466666666666667,3.35051546391753,0.5636781124921,31,4
A.Woods,2022,SEA,NT,2,3,6,24,5,420,16,0.381875,1.5,1.19047619047619,0.375,1.19047619047619,0.561714484629574,32,4
A.Woods,2022,ARI,DT,2,3,6,24,5,420,16,0.381875,1.5,1.19047619047619,0.375,1.19047619047619,0.561714484629574,33,4
D.Brown,2022,CAR,DT,1,12,5,27,5,870,44,0.294318181818182,0.613636363636364,0.574712643678161,0.113636363636364,1.49425287356322,0.543462957349186,34,4
K.Clark,2022,GB,NT,4,10,5,19,2,807,17,0.782941176470588,1.11764705882353,0.247831474597274,0.294117647058824,1.73482032218092,0.529891356286641,35,4
B.Hill,2022,CIN,DT,3,11,4,24,2,978,19,0.79,1.26315789473684,0.204498977505113,0.210526315789474,1.43149284253579,0.519731255170146,36,5
J.Cominsky,2022,DET,DT,4,12,5,18,1,556,14,0.601428571428571,1.28571428571429,0.179856115107914,0.357142857142857,2.87769784172662,0.511377712239309,37,5
T.Hill,2022,ARI,DT,1,5,6,55,4,932,73,0.191780821917808,0.753424657534247,0.429184549356223,0.0821917808219178,0.643776824034335,0.509404656085743,38,5
D.Onyemata,2022,NO,DT,5,11,5,18,1,681,17,0.60235294117647,1.05882352941176,0.146842878120411,0.294117647058824,2.34948604992658,0.505239098377923,39,5
D.Hamilton,2022,JAX,DT,2.5,6,5,24,3,710,28,0.367142857142857,0.857142857142857,0.422535211267606,0.178571428571429,1.19718309859155,0.495246343004825,40,5
G.Gaines,2022,LA,NT,4,6,6,14,2,732,16,0.7125,0.875,0.273224043715847,0.375,1.36612021857923,0.491113180596731,41,5
M.Hoecht,2022,LA,DT,4.5,9,4,21,1,408,17,0.355294117647059,1.23529411764706,0.245098039215686,0.235294117647059,3.30882352941176,0.483494838845587,42,5
T.Tart,2022,TEN,DT,1.5,7,5,13,4,519,16,0.479375,0.8125,0.770712909441233,0.3125,1.63776493256262,0.480658079300405,43,5
A.McNeill,2022,DET,NT,1,7,6,13,5,782,17,0.689411764705882,0.764705882352941,0.639386189258312,0.352941176470588,1.0230179028133,0.480526365817692,44,5
D.Williams,2022,DEN,DT,4.5,8,6,47,1,1863,57,0.48719298245614,0.824561403508772,0.0536768652710682,0.105263157894737,0.670960815888352,0.473787655361281,45,5
M.Ioannidis,2022,CAR,DT,1,9,5,13,3,641,13,0.71,1,0.46801872074883,0.384615384615385,1.5600624024961,0.466434461816706,46,5
K.Givens,2022,SF,DT,2,3,7,9,5,427,16,0.4275,0.5625,1.17096018735363,0.4375,1.17096018735363,0.466060387304947,47,5
S.Rankins,2022,NYJ,DT,3,7,4,21,1,558,15,0.546666666666667,1.4,0.17921146953405,0.266666666666667,1.7921146953405,0.459138403202022,48,5
R.Lopez,2022,HOU,DT,1,3,6,16,5,558,17,0.477647058823529,0.941176470588235,0.896057347670251,0.352941176470588,0.716845878136201,0.45824913809492,49,5
M.Wilson,2022,PHI,DT,1.5,3,4,53,3,1032,32,0.49875,1.65625,0.290697674418605,0.125,0.436046511627907,0.454393172581399,50,5
K.Street,2022,NO,DT,3.5,8,5,12,2,518,17,0.452941176470588,0.705882352941177,0.386100386100386,0.294117647058824,2.22007722007722,0.453653732524264,51,6
D.Tomlinson,2022,MIN,DT,2.5,10,3,13,2,605,14,0.621428571428571,0.928571428571429,0.330578512396694,0.214285714285714,2.06611570247934,0.42589409485837,52,6
B.Nichols,2022,LV,DT,1.5,11,4,8,3,804,17,0.720588235294118,0.470588235294118,0.373134328358209,0.235294117647059,1.5547263681592,0.406373370601201,53,6
R.Nunez-Roches,2022,TB,NT,2,3,5,14,3,584,18,0.487777777777778,0.777777777777778,0.513698630136986,0.277777777777778,0.856164383561644,0.40009782815334,54,6
N.Shepherd,2022,NYJ,DT,1.5,6,4,10,3,417,17,0.367647058823529,0.588235294117647,0.719424460431655,0.235294117647059,1.79856115107914,0.391719905254667,55,6
H.Phillips,2022,MIN,DT,1.5,6,3,20,2,739,18,0.592777777777778,1.11111111111111,0.27063599458728,0.166666666666667,1.0148849797023,0.387280233472232,56,6
C.Davis,2022,NE,NT,1,2,4,48,2,1110,50,0.3358,0.96,0.18018018018018,0.08,0.27027027027027,0.368345116556285,57,6
C.Davis,2022,PIT,DT,1,2,4,48,2,1110,50,0.3358,0.96,0.18018018018018,0.08,0.27027027027027,0.368345116556285,58,6
L.Guy,2022,NE,DT,2,5,3,12,2,503,14,0.543571428571429,0.857142857142857,0.397614314115308,0.214285714285714,1.39165009940358,0.35549805525441,59,6
K.Hinish,2022,HOU,DT,1,2,6,6,5,435,15,0.424666666666667,0.4,1.14942528735632,0.4,0.689655172413793,0.344486761857296,60,6
H.Ridgeway,2022,SF,DT,1,4,3,12,2,284,12,0.385,1,0.704225352112676,0.25,1.76056338028169,0.344012906739558,61,6
A.Billings,2022,LV,DT,1,3,3,15,3,481,14,0.521428571428571,1.07142857142857,0.623700623700624,0.214285714285714,0.831600831600832,0.339664923160713,62,6
A.Watts,2022,CHI,NT,1,2,4,15,3,532,17,0.487647058823529,0.88235294117647,0.56390977443609,0.235294117647059,0.56390977443609,0.333106043868528,63,6
J.Elliott,2022,CLE,DT,2,3,5,14,2,703,36,0.306944444444444,0.388888888888889,0.284495021337127,0.138888888888889,0.711237553342816,0.321871554306443,64,6
A.Johnson,2022,LAC,NT,1,3,3,11,2,314,10,0.495,1.1,0.636942675159236,0.3,1.27388535031847,0.310646570105895,65,6
D.Godchaux,2022,NE,NT,1.5,3,3,15,2,659,17,0.582941176470588,0.88235294117647,0.303490136570561,0.176470588235294,0.682852807283763,0.309458451294014,66,6
B.Washington,2022,BAL,DT,1,4,2,22,1,502,18,0.428888888888889,1.22222222222222,0.199203187250996,0.111111111111111,0.99601593625498,0.298166210238045,67,6
T.Settle,2022,BUF,DT,1,2,4,6,3,437,17,0.386470588235294,0.352941176470588,0.68649885583524,0.235294117647059,0.68649885583524,0.242412974561597,68,6
R.Anderson,2022,NYG,DT,2,2,3,5,1,221,30,0.109666666666667,0.166666666666667,0.452488687782805,0.1,1.80995475113122,0.240548767642722,69,6
A.Hicks,2022,TB,DT,1,4,2,11,1,443,12,0.560833333333333,0.916666666666667,0.225733634311512,0.166666666666667,1.12866817155756,0.226285022119233,70,6
J.Williams,2022,LA,DT,0.5,4,1,38,1,867,94,0.138191489361702,0.404255319148936,0.115340253748558,0.0106382978723404,0.519031141868512,0.218910891089109,71,7
J.Williams,2022,MIA,DT,0.5,4,1,38,1,867,94,0.138191489361702,0.404255319148936,0.115340253748558,0.0106382978723404,0.519031141868512,0.218910891089109,72,7
F.Fatukasi,2022,JAX,DT,1.5,3,2,12,1,482,16,0.4425,0.75,0.20746887966805,0.125,0.933609958506224,0.215789972614283,73,7
M.Copeland,2022,LA,DT,1,2,2,11,2,342,15,0.368666666666667,0.733333333333333,0.584795321637427,0.133333333333333,0.87719298245614,0.211630349334882,74,7
S.Thomas,2022,NYJ,DT,0.5,4,2,11,1,375,17,0.331764705882353,0.647058823529412,0.266666666666667,0.117647058823529,1.2,0.191631556772699,75,7
M.Roach,2022,NO,DT,1,2,2,11,1,315,13,0.362307692307692,0.846153846153846,0.317460317460317,0.153846153846154,0.952380952380952,0.177176111228144,76,7
N.Gallimore,2022,DAL,DT,1,1,2,14,1,423,17,0.366470588235294,0.823529411764706,0.236406619385343,0.117647058823529,0.472813238770686,0.158463239941015,77,7
K.Tonga,2022,MIN,NT,0.5,2,1,10,1,300,12,0.3625,0.833333333333333,0.333333333333333,0.0833333333333333,0.833333333333333,0.122970297029703,78,7
T.Booker,2022,HOU,DT,0.5,1,1,8,1,206,10,0.314,0.8,0.485436893203883,0.1,0.728155339805825,0.0865346534653465,79,7
P.Winfrey,2022,CLE,DT,0.5,2,1,5,1,342,13,0.403846153846154,0.384615384615385,0.292397660818713,0.0769230769230769,0.730994152046784,0.0835643564356436,80,7
J.Ellis,2022,NYG,DT,1,1,2,4,1,377,19,0.298421052631579,0.210526315789474,0.26525198938992,0.105263157894737,0.530503978779841,0.0629186854855698,81,7
Z.Carter,2022,CIN,DT,0.5,1,1,7,1,462,19,0.375263157894737,0.368421052631579,0.216450216450216,0.0526315789473684,0.324675324675325,0.0557425742574257,82,7
J.Hargrave,2022,PHI,DT,11,16,10,31,0,811,20,0.6415,1.55,0,0.5,3.32922318125771,0,83,7
S.Tuttle,2022,NO,DT,2,3,1,21,0,558,17,0.494705882352941,1.23529411764706,0,0.0588235294117647,0.896057347670251,0,84,7
I.Buggs,2022,DET,DT,1,10,0,19,0,755,17,0.668235294117647,1.11764705882353,0,0,1.45695364238411,0,85,7
K.Saunders,2022,KC,DT,3.5,8,3,18,0,511,19,0.399473684210526,0.947368421052632,0,0.157894736842105,2.25048923679061,0,86,7
M.Purcell,2022,DEN,NT,1.5,4,1,16,0,528,17,0.465882352941176,0.941176470588235,0,0.0588235294117647,1.04166666666667,0,87,7
R.Davis,2022,MIA,NT,1,2,1,13,0,613,17,0.550588235294118,0.764705882352941,0,0.0588235294117647,0.489396411092985,0,88,7
T.Jones,2022,BAL,DT,1,2,1,13,0,342,59,0.0920338983050847,0.220338983050847,0,0.0169491525423729,0.87719298245614,0,89,7
C.Barmore,2022,NE,DT,2.5,7,2,9,0,328,10,0.496,0.9,0,0.2,2.89634146341463,0,90,7
B.Jones,2022,DET,DT,1.5,4,0,8,0,661,53,0.190754716981132,0.150943396226415,0,0,0.832072617246596,0,91,7
D.Ekuale,2022,NE,DT,2,3,2,8,0,364,15,0.357333333333333,0.533333333333333,0,0.133333333333333,1.37362637362637,0,92,7
D.Wyatt,2022,GB,DT,1.5,3,0,8,0,224,16,0.2325,0.5,0,0,2.00892857142857,0,93,7
J.Tillery,2022,LV,DT,1,4,0,8,0,448,15,0.458666666666667,0.533333333333333,0,0,1.11607142857143,0,94,7
J.Paschal,2022,DET,DT,2,4,2,7,0,293,10,0.455,0.7,0,0.2,2.04778156996587,0,95,7
T.Bryan,2022,CLE,DT,3,6,2,7,0,641,16,0.621875,0.4375,0,0.125,1.40405616224649,0,96,7
J.Tupou,2022,CIN,NT,2,3,2,6,0,334,14,0.355714285714286,0.428571428571429,0,0.142857142857143,1.49700598802395,0,97,7
L.Joseph,2022,PHI,NT,0.5,1,0,6,0,219,11,0.332727272727273,0.545454545454545,0,0,0.684931506849315,0,98,7
M.Tuipulotu,2022,PHI,DT,1,2,1,5,0,232,9,0.373333333333333,0.555555555555556,0,0.111111111111111,1.29310344827586,0,99,7
T.Alualu,2022,PIT,NT,0.5,2,0,2,0,291,17,0.266470588235294,0.117647058823529,0,0,0.859106529209622,0,100,7
T.Togiai,2022,CLE,DT,0.5,2,0,2,0,224,12,0.293333333333333,0.166666666666667,0,0,1.11607142857143,0,101,7
J.Allen,2023,WAS,DT,23,52,27,64,8,1748,52,0.501923076923077,1.23076923076923,0.45766590389016,0.519230769230769,4.29061784897025,0.921758354005545,1,1
D.Lawrence,2023,NYG,NT,8.5,29,17,53,10,1357,34,0.61735294117647,1.55882352941176,0.736919675755343,0.5,2.76344878408253,0.890267833812386,2,1
A.Donald,2023,LA,DT,8,23,16,23,9,918,17,0.814705882352941,1.35294117647059,0.980392156862745,0.941176470588235,3.37690631808279,0.871667000363107,3,1
C.Barmore,2023,NE,DT,8.5,16,13,34,7,750,17,0.658235294117647,2,0.933333333333333,0.764705882352941,3.26666666666667,0.853106363195206,4,1
D.Buckner,2023,IND,DT,8,21,11,35,5,840,17,0.722352941176471,2.05882352941176,0.595238095238095,0.647058823529412,3.45238095238095,0.847983195273501,5,1
E.Oliver,2023,BUF,DT,9.5,16,14,25,7,816,18,0.717777777777778,1.38888888888889,0.857843137254902,0.777777777777778,3.125,0.84531043949518,6,2
D.Jones,2023,BUF,DT,10,22,18,66,7,1883,72,0.399166666666667,0.916666666666667,0.371747211895911,0.25,1.69941582580988,0.798301032649086,7,2
D.Jones,2023,DEN,NT,10,22,18,66,7,1883,72,0.399166666666667,0.916666666666667,0.371747211895911,0.25,1.69941582580988,0.798301032649086,8,2
J.Simmons,2023,TEN,DT,6.5,11,12,73,8,1643,27,0.918518518518519,2.7037037037037,0.486914181375533,0.444444444444444,1.06512477175898,0.781144295996661,9,2
D.Payne,2023,WAS,DT,4,11,13,25,9,924,17,0.792352941176471,1.47058823529412,0.974025974025974,0.764705882352941,1.62337662337662,0.771499767543666,10,2
D.Davis,2023,CIN,DT,6.5,11,12,67,5,1075,34,0.483823529411765,1.97058823529412,0.465116279069767,0.352941176470588,1.62790697674419,0.768740968986592,11,3
J.Madubuike,2023,BAL,DT,13,33,12,27,2,850,19,0.656315789473684,1.42105263157895,0.235294117647059,0.631578947368421,5.41176470588235,0.767786642414288,12,3
