"","player_name","week","season","team","opponent_team","attempts","completions","passing_yards","passing_tds","interceptions","completion_pct","yards_per_attempt","passing_epa","pass_epa_per_att","dakota","cpoe_ngs","td_pct","int_pct","sacks","sack_yards","sack_rate","time_to_throw","aggressiveness","air_distance","intended_air_yards","carries","rushing_yards","rushing_tds","rushing_epa","rush_epa_per_att","yards_per_carry","fantasy_points","fantasy_points_ppr"
"16","T.Brady",17,2022,"TB","CAR",45,34,432,3,0,75.5555555555556,9.6,17.3247825206482,0.384995167125515,0.241979698351774,11.1948225564427,6.66666666666667,0,3,21,6.25,2.48471111111111,17.7777777777778,7.03382352941176,7.97095238095238,3,4,1,3.25087142086704,1.08362380695568,1.33333333333333,37.68,37.68
"17","T.Brady",18,2022,"TB","ATL",17,13,84,1,0,76.4705882352941,4.94117647058824,2.99913360318169,0.17641962371657,0.14698776157061,0.869658238747547,5.88235294117647,0,0,0,0,2.00217647058824,5.88235294117647,2.66230769230769,4.23823529411765,0,0,0,NA,NA,NA,7.36,7.36
"18","T.Brady",19,2022,"TB","DAL",66,35,351,2,1,53.030303030303,5.31818181818182,-3.68478712637443,-0.0558301079753702,-0.0374351752405733,-12.1182248222105,3.03030303030303,1.51515151515152,2,17,2.94117647058824,2.59865151515152,12.1212121212121,4.27342857142857,6.22836065573771,0,0,0,NA,NA,NA,22.04,22.04
"19","A.Rodgers",1,2022,"GB","MIN",34,22,195,0,1,64.7058823529412,5.73529411764706,-11.6275446414365,-0.341986607101075,0.012710354515634,-0.60187096104903,0,2.94117647058824,4,33,10.5263157894737,2.56523529411765,11.7647058823529,2.5,5.47129032258064,1,-1,0,0,0,-1,3.7,3.7
"20","A.Rodgers",2,2022,"GB","CHI",25,19,234,2,0,76,9.36,11.5320709512689,0.461282838050755,0.191608511353242,6.389652967453,8,0,3,23,10.7142857142857,2.57072,24,4.8221052631579,4.8288,5,10,0,-7.82552230128204,-1.56510446025641,2,16.36,16.36
"21","A.Rodgers",3,2022,"GB","TB",35,27,255,2,1,77.1428571428572,7.28571428571429,4.50794799812138,0.128798514232039,0.153631194115493,6.53122850826809,5.71428571428571,2.85714285714286,1,7,2.77777777777778,2.43954285714286,11.4285714285714,2.48259259259259,4.70647058823529,1,-1,0,-0.805519435030874,-0.805519435030874,-1,16.1,16.1
"22","A.Rodgers",4,2022,"GB","NE",35,21,251,2,1,60,7.17142857142857,0.425756175806467,0.0121644621658991,0.089377155917362,-1.78270463432585,5.71428571428571,2.85714285714286,1,7,2.77777777777778,2.35377142857143,14.2857142857143,5.62238095238095,8.835625,1,1,0,-0.244706918834709,-0.244706918834709,1,16.14,16.14
"23","A.Rodgers",5,2022,"GB","NYG",39,25,222,2,0,64.1025641025641,5.69230769230769,2.82049052249049,0.0723202698074484,0.0910879347165145,-6.20728205793942,5.12820512820513,0,2,15,4.8780487804878,2.32361538461538,12.8205128205128,2.7648,7.3648717948718,0,0,0,NA,NA,NA,16.88,16.88
"24","A.Rodgers",6,2022,"GB","NYJ",41,26,246,1,0,63.4146341463415,6,-13.2932494412757,-0.324225596128675,0.0185526327612342,-2.95680612325669,2.4390243902439,0,4,36,8.88888888888889,2.75648780487805,17.0731707317073,5.44769230769231,8.68175,1,0,0,-4.79186889599077,-4.79186889599077,0,11.84,11.84
"25","A.Rodgers",7,2022,"GB","WAS",35,23,194,2,0,65.7142857142857,5.54285714285714,-2.83983380623977,-0.0811381087497076,0.0217329305845284,-5.30636127505984,5.71428571428571,0,0,0,0,2.34538235294118,11.4285714285714,2.93347826086957,5.01969696969697,0,0,0,NA,NA,NA,15.76,15.76
"26","A.Rodgers",8,2022,"GB","BUF",30,19,203,2,1,63.3333333333333,6.76666666666667,-1.40002751047884,-0.046667583682628,0.0468337395865128,-4.36110119024913,6.66666666666667,3.33333333333333,2,13,6.25,2.8339,20,5.17947368421053,8.10827586206896,1,11,0,1.19154267036356,1.19154267036356,11,15.22,15.22
"27","A.Rodgers",9,2022,"GB","DET",43,23,291,1,3,53.4883720930233,6.76744186046512,-12.5956403928846,-0.292921869601967,0.00966204512750264,-1.7531578450702,2.32558139534884,6.97674418604651,1,8,2.27272727272727,2.91786046511628,18.6046511627907,7.88347826086957,10.71025,4,40,0,7.77330516453367,1.94332629113342,10,13.64,13.64
"28","A.Rodgers",10,2022,"GB","DAL",20,14,224,3,0,70,11.2,6.8773235777079,0.343866178885395,0.230624189257891,12.2389606386423,15,0,2,16,9.09090909090909,2.90115,20,9.16142857142857,11.3957894736842,2,4,0,-1.02952938128255,-0.514764690641274,2,19.36,19.36
"29","A.Rodgers",11,2022,"GB","TEN",39,24,227,2,0,61.5384615384615,5.82051282051282,1.65708366885972,0.0424893248425569,0.0566456935215529,-6.01520291887797,5.12820512820513,0,1,12,2.5,3.03035897435897,12.8205128205128,6.11208333333333,9.76513513513514,0,0,0,NA,NA,NA,19.08,19.08
"30","A.Rodgers",12,2022,"GB","PHI",16,11,140,2,2,68.75,8.75,0.247549987863749,0.0154718742414843,0.0499429837746759,-4.99627310782671,12.5,12.5,3,17,15.7894736842105,2.511,12.5,5.78454545454546,6.68625,1,-1,0,0,0,-1,9.5,9.5
"31","A.Rodgers",13,2022,"GB","CHI",31,18,182,1,0,58.0645161290323,5.87096774193548,3.53296480651653,0.113966606661824,0.0974417875897253,-7.15376785205256,3.2258064516129,0,0,0,0,3.35935483870968,12.9032258064516,4.89388888888889,10.554,3,4,0,0.0611457753693685,0.0203819251231228,1.33333333333333,13.68,13.68
"32","A.Rodgers",15,2022,"GB","LA",30,22,229,1,1,73.3333333333333,7.63333333333333,1.02409860591502,0.0341366201971674,0.142347191969859,-1.37216995159785,3.33333333333333,3.33333333333333,3,22,9.09090909090909,2.74723333333333,3.33333333333333,3.67727272727273,4.98464285714286,3,-3,0,-5.8232005807804,-1.94106686026013,-1,10.86,10.86
"33","A.Rodgers",16,2022,"GB","MIA",38,24,238,1,1,63.1578947368421,6.26315789473684,2.11559657183953,0.0556735939957772,0.0792936460853068,-3.12824625717966,2.63157894736842,2.63157894736842,2,16,5,2.52092105263158,26.3157894736842,4.815,8.44894736842105,7,18,0,2.3772560627549,0.339608008964985,2.57142857142857,13.32,13.32
"34","A.Rodgers",17,2022,"GB","MIN",24,15,159,1,0,62.5,6.625,1.9633451833012,0.0818060493042167,0.131802593185943,-0.304411848386131,4.16666666666667,0,1,16,4,2.704,12.5,6.188,11.1217391304348,1,2,1,2.08382268220885,2.08382268220885,2,16.56,16.56
"35","A.Rodgers",18,2022,"GB","DET",27,17,205,1,1,62.962962962963,7.59259259259259,-1.25787779335872,-0.0465880664206934,0.0791835212865887,0.820664178442073,3.7037037037037,3.7037037037037,2,17,6.89655172413793,3.04211111111111,14.8148148148148,7.11647058823529,9.57423076923077,3,10,0,-0.781698710983619,-0.26056623699454,3.33333333333333,11.2,11.2
"36","M.Ryan",1,2022,"IND","HOU",50,32,352,1,1,64,7.04,3.00478438085117,0.0600956876170233,0.0292502353281415,-7.75158041715622,2,2,2,12,3.84615384615385,2.76022,14,4.961875,6.32571428571428,4,12,0,-4.4179510344984,-1.1044877586246,3,15.28,15.28
"37","M.Ryan",2,2022,"IND","JAX",30,16,195,0,3,53.3333333333333,6.5,-20.3491935723578,-0.678306452411925,0.0134140351045753,-4.22530859708786,0,10,5,31,14.2857142857143,3.08386666666667,30,7.835625,9.98379310344827,0,0,0,NA,NA,NA,1.8,1.8
"38","M.Ryan",3,2022,"IND","KC",37,27,222,2,0,72.972972972973,6,-4.03599119116919,-0.109080843004573,0.0471654874580226,7.19366951568706,5.4054054054054,0,5,45,11.9047619047619,2.51862162162162,24.3243243243243,4.79888888888889,4.6625,3,4,0,1.71067949663848,0.570226498879492,1.33333333333333,15.28,15.28
"39","M.Ryan",4,2022,"IND","TEN",37,27,356,2,1,72.972972972973,9.62162162162162,8.75144994537595,0.23652567419935,0.160841106090755,5.00583302330325,5.4054054054054,2.7027027027027,3,29,7.5,2.83008108108108,5.4054054054054,7.55814814814815,6.94027777777778,2,-4,0,-1.6387365051778,-0.819368252588902,-2,17.84,17.84
"40","M.Ryan",5,2022,"IND","DEN",41,26,251,0,2,63.4146341463415,6.1219512195122,-11.3214420147269,-0.276132732066509,0.0448565109626414,2.73713546736938,0,4.8780487804878,6,51,12.7659574468085,2.867525,21.9512195121951,5.10269230769231,6.76611111111111,1,1,0,-1.3422701395779,-1.3422701395779,1,6.14,6.14
"41","M.Ryan",6,2022,"IND","JAX",58,42,389,3,0,72.4137931034483,6.70689655172414,17.6573750111603,0.304437500192419,0.179157342724193,4.70387421805282,5.17241379310345,0,0,0,0,2.59558620689655,8.62068965517241,4.15690476190476,6.01535714285714,1,-4,0,-0.781606864533387,-0.781606864533387,-4,27.16,27.16
"42","M.Ryan",7,2022,"IND","TEN",44,33,243,1,2,75,5.52272727272727,-9.11060296162032,-0.207059158218644,0.0780878235357112,7.38277177919041,2.27272727272727,4.54545454545455,3,16,6.38297872340426,2.71945454545455,9.09090909090909,3.66848484848485,4.21439024390244,1,2,0,-1.3477557650864,-1.3477557650864,2,9.92,9.92
"43","M.Ryan",10,2022,"IND","LV",28,21,222,1,0,75,7.92857142857143,9.34053399638326,0.333590499870831,0.191767695716873,2.2008400942598,3.57142857142857,0,1,14,3.44827586206897,2.35228571428571,10.7142857142857,4.72285714285714,5.65037037037037,4,38,1,3.62739978119498,0.906849945298745,9.5,22.68,22.68
"44","M.Ryan",11,2022,"IND","PHI",32,23,213,0,0,71.875,6.65625,-3.33715235261908,-0.104286011019346,0.029361291190797,7.76857170276344,0,0,4,28,11.1111111111111,2.51503125,6.25,4.64739130434782,6.1,1,1,0,0.287708817282692,0.287708817282692,1,8.62,8.62
"45","M.Ryan",12,2022,"IND","PIT",34,22,199,1,1,64.7058823529412,5.85294117647059,-5.06927882052943,-0.149096435897924,0.0181384179561293,3.76552632626365,2.94117647058824,2.94117647058824,3,19,8.10810810810811,2.98932352941176,26.4705882352941,6.005,6.461875,4,22,0,-3.51590007788036,-0.87897501947009,5.5,10.16,10.16
"46","M.Ryan",13,2022,"IND","DAL",37,21,233,2,3,56.7567567567568,6.2972972972973,-8.11859780317521,-0.219421562247979,-0.0308952552725042,-8.02595800644643,5.4054054054054,8.10810810810811,3,30,7.5,2.45802702702703,16.2162162162162,6.35619047619048,6.52742857142857,3,-2,0,-0.476662305300124,-0.158887435100041,-0.666666666666667,9.12,9.12
"47","M.Ryan",15,2022,"IND","MIN",33,19,182,1,0,57.5757575757576,5.51515151515152,-2.17189039733489,-0.0658148605252996,-0.023620913261206,-2.78269991730198,3.03030303030303,0,3,12,8.33333333333333,2.5309696969697,27.2727272727273,5.04421052631579,8.30032258064516,3,0,0,-3.14020565658575,-1.04673521886192,0,11.28,11.28
"48","J.Flacco",1,2022,"NYJ","BAL",59,37,309,1,1,62.7118644067797,5.23728813559322,-7.11291638909344,-0.120557904899889,0.0134122247945106,-2.73482314610886,1.69491525423729,1.69491525423729,3,12,4.83870967741935,2.78416949152542,10.1694915254237,4.43945945945946,5.4719298245614,1,0,0,-1.23062672500964,-1.23062672500964,0,14.36,14.36
"49","J.Flacco",2,2022,"NYJ","CLE",44,26,307,4,0,59.0909090909091,6.97727272727273,12.3441809580427,0.280549567228243,0.140105067954172,-5.25345428931442,9.09090909090909,0,2,15,4.34782608695652,2.79952272727273,9.09090909090909,7.29192307692308,9.91309523809524,2,6,0,1.09370566165308,0.546852830826538,3,26.88,26.88
"50","J.Flacco",3,2022,"NYJ","CIN",52,28,285,0,2,53.8461538461538,5.48076923076923,-23.4387059226355,-0.450744344666068,0.0116259723554885,-5.4219077126338,0,3.84615384615385,4,33,7.14285714285714,2.77932692307692,15.3846153846154,5.74892857142857,9.89916666666666,0,0,0,NA,NA,NA,3.4,3.4
"51","J.Flacco",14,2022,"NYJ","BUF",3,1,1,0,0,33.3333333333333,0.333333333333333,-7.21795375808142,-2.40598458602714,NA,NA,0,0,1,6,25,NA,NA,NA,NA,0,0,0,NA,NA,NA,-1.96,-1.96
"52","J.Flacco",18,2022,"NYJ","MIA",33,18,149,0,0,54.5454545454545,4.51515151515152,0.0636899587172821,0.00192999874900855,0.0196198460013194,-1.27095128550674,0,0,0,0,0,2.58272727272727,33.3333333333333,5.28333333333333,8.0884375,0,0,0,NA,NA,NA,5.96,5.96
"53","C.Henne",7,2022,"KC","SF",2,0,0,0,0,0,0,-1.89151386736194,-0.945756933680968,NA,NA,0,0,0,0,0,NA,NA,NA,NA,3,-3,0,0,0,-1,-0.3,-0.3
"54","C.Henne",18,2022,"KC","LV",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,-2,0,-5.12246437004069,-2.56123218502034,-1,-0.2,-0.2
"55","C.Henne",20,2022,"KC","JAX",7,5,23,1,0,71.4285714285714,3.28571428571429,2.70695207163226,0.386707438804608,0.167776187743706,NA,14.2857142857143,0,0,0,0,NA,NA,NA,NA,1,-1,0,0,0,-1,4.82,4.82
"56","J.Johnson",14,2022,"SF","TB",2,1,10,0,0,50,5,-0.835849118593615,-0.417924559296807,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2,3,0,-3.6153255199315,-1.80766275996575,1.5,0.7,0.7
"57","J.Johnson",21,2022,"SF","PHI",13,7,74,0,0,53.8461538461538,5.69230769230769,-2.02556700201239,-0.155812846308646,0.00437566006754118,NA,0,0,2,14,13.3333333333333,NA,NA,NA,NA,2,2,0,-4.59117274032906,-2.29558637016453,1,1.16,1.16
"58","M.Stafford",1,2022,"LA","BUF",41,29,240,1,3,70.7317073170732,5.85365853658537,-16.7454528275537,-0.408425678720822,0.0254358158824623,-6.67365193367004,2.4390243902439,7.31707317073171,7,49,14.5833333333333,2.70275609756098,2.4390243902439,4.04862068965517,5.62926829268293,1,2,0,0.15880790958181,0.15880790958181,2,7.8,7.8
"59","M.Stafford",2,2022,"LA","ATL",36,27,272,3,2,75,7.55555555555556,6.4902074296029,0.180283539711192,0.17325176008374,7.93468521700966,8.33333333333333,5.55555555555556,1,0,2.7027027027027,2.64988888888889,11.1111111111111,5.57518518518519,7.78,0,0,0,NA,NA,NA,18.88,18.88
"60","M.Stafford",3,2022,"LA","ARI",25,18,249,0,0,72,9.96,10.1046705947674,0.404186823790697,0.221964161781274,-1.35354286432266,0,0,1,10,3.84615384615385,2.77868,8,3.60166666666667,7.876,3,2,0,-1.58765581611078,-0.529218605370261,0.666666666666667,10.16,10.16
"61","M.Stafford",4,2022,"LA","SF",48,32,254,0,1,66.6666666666667,5.29166666666667,-12.8355585926484,-0.267407470680176,0.0156316994445078,-0.936213135719299,0,2.08333333333333,7,54,12.7272727272727,2.89435416666667,22.9166666666667,3.9128125,5.35145833333333,2,6,0,-0.304291749140248,-0.152145874570124,3,6.76,6.76
"62","M.Stafford",5,2022,"LA","DAL",42,28,308,1,1,66.6666666666667,7.33333333333333,-14.3831664734794,-0.342456344606652,0.0204258927497435,2.7697504276321,2.38095238095238,2.38095238095238,5,35,10.6382978723404,2.73964285714286,19.047619047619,4.57892857142857,7.16675,0,0,0,NA,NA,NA,10.32,10.32
"63","M.Stafford",6,2022,"LA","CAR",33,26,253,1,1,78.7878787878788,7.66666666666667,3.05017495113115,0.0924295439736711,0.160213240470159,12.0916969396851,3.03030303030303,3.03030303030303,1,4,2.94117647058824,2.52018181818182,12.1212121212121,3.71153846153846,4.44483870967742,2,-3,0,0,0,-1.5,11.82,11.82
"64","M.Stafford",8,2022,"LA","SF",33,22,187,1,0,66.6666666666667,5.66666666666667,0.432983140402939,0.0131207012243315,0.0469908619866723,-3.5754736625787,3.03030303030303,0,2,20,5.71428571428571,2.55124242424242,12.1212121212121,4.1,4.5875,2,-1,1,1.05054644559277,0.525273222796386,-0.5,17.38,17.38
"65","M.Stafford",9,2022,"LA","TB",27,13,165,1,0,48.1481481481481,6.11111111111111,-4.68223865554734,-0.173416246501753,-0.0503950471301108,-15.2519994863757,3.7037037037037,0,4,27,12.9032258064516,2.77766666666667,14.8148148148148,4.96384615384615,9.17538461538462,2,-1,0,-1.1819992705714,-0.590999635285698,-0.5,10.5,10.5
"66","M.Stafford",11,2022,"LA","NO",18,11,159,2,0,61.1111111111111,8.83333333333333,4.53103361782269,0.251724089879038,0.0826564870054904,0.437890986601516,11.1111111111111,0,1,9,5.26315789473684,2.86005555555556,16.6666666666667,10.8263636363636,11.8472222222222,1,4,0,-0.638046835316345,-0.638046835316345,4,14.76,14.76
"67","C.Daniel",10,2022,"LAC","SF",2,0,0,0,0,0,0,-1.29777160581358,-0.648885802906791,NA,NA,0,0,1,1,33.3333333333333,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0
"68","C.Daniel",17,2022,"LAC","LA",3,3,27,0,0,100,9,1.36822701379424,0.456075671264747,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,1.08,1.08
"69","C.Daniel",18,2022,"LAC","DEN",7,5,25,1,0,71.4285714285714,3.57142857142857,1.3055854915292,0.1865122130756,0.0917136929222104,NA,14.2857142857143,0,0,0,0,NA,NA,NA,NA,1,4,0,-0.807615553960204,-0.807615553960204,4,7.4,7.4
"70","B.Hoyer",4,2022,"NE","GB",6,5,37,0,0,83.3333333333333,6.16666666666667,-2.12652387350423,-0.354420645584038,0.101889646386438,NA,0,0,1,8,14.2857142857143,NA,NA,NA,NA,0,0,0,NA,NA,NA,1.48,1.48
"71","C.McCoy",10,2022,"ARI","LA",37,26,238,1,0,70.2702702702703,6.43243243243243,2.80184721230762,0.0757256003326384,0.114197434177743,6.86356598460996,2.7027027027027,0,2,18,5.12820512820513,2.13302702702703,18.9189189189189,5.50076923076923,6.08971428571429,4,4,0,2.93294874185043,0.733237185462608,1,13.92,13.92
"72","C.McCoy",11,2022,"ARI","SF",34,24,218,0,1,70.5882352941177,6.41176470588235,-4.42068531613688,-0.130020156356967,0.0442469805921718,-1.02432589320574,0,2.94117647058824,3,30,8.10810810810811,2.11297058823529,11.7647058823529,3.43458333333333,4.60909090909091,3,6,0,-1.0443790469144,-0.348126348971467,2,7.32,7.32
"73","C.McCoy",14,2022,"ARI","NE",40,27,246,0,1,67.5,6.15,-20.4190243922107,-0.510475609805267,0.0209929505076625,-6.24064160510898,0,2.5,6,45,13.0434782608696,2.483175,5,4.47037037037037,7.401,5,24,0,-0.643962932343129,-0.128792586468626,4.8,10.24,10.24
"74","C.McCoy",15,2022,"ARI","DEN",21,13,78,0,1,61.9047619047619,3.71428571428571,-8.04611840756835,-0.383148495598493,-0.0228376427178632,-8.61890445507708,0,4.76190476190476,2,4,8.69565217391304,2.69419047619048,9.52380952380952,3.07384615384615,6.51952380952381,2,2,0,-0.0337162539362907,-0.0168581269681454,1,1.32,1.32
"75","B.Gabbert",18,2022,"TB","ATL",8,6,29,1,0,75,3.625,0.21524419792695,0.0269055247408687,0.0733880415496394,NA,12.5,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,5.16,5.16
"76","A.Dalton",4,2022,"NO","MIN",28,20,236,1,0,71.4285714285714,8.42857142857143,6.53401798987608,0.233357785352717,0.167048487547803,11.3471038373453,3.57142857142857,0,2,9,6.66666666666667,2.68703571428571,28.5714285714286,8.681,10.8110714285714,1,3,0,0.21899254724849,0.21899254724849,3,13.74,13.74
"77","A.Dalton",5,2022,"NO","SEA",24,16,187,1,1,66.6666666666667,7.79166666666667,0.0144955668131523,0.000603981950548014,0.0450086222125076,2.47710955639678,4.16666666666667,4.16666666666667,1,6,4,2.71570833333333,29.1666666666667,5.19125,7.19791666666667,7,4,0,-1.35309941042215,-0.193299915774592,0.571428571428571,9.88,9.88
"78","A.Dalton",6,2022,"NO","CIN",32,17,162,1,0,53.125,5.0625,3.34224870504448,0.10444527203264,0.0270256954242573,-3.25299734249711,3.125,0,1,7,3.03030303030303,2.7956875,15.625,5.71294117647059,7.65357142857143,0,0,0,NA,NA,NA,10.48,10.48
"79","A.Dalton",7,2022,"NO","ARI",47,30,361,4,3,63.8297872340426,7.68085106382979,-1.34563724060838,-0.0286305795874124,0.103110288372746,-0.954672440569453,8.51063829787234,6.38297872340426,0,0,0,2.55857446808511,10.6382978723404,5.61333333333333,8.55863636363637,4,21,0,1.76142093000817,0.440355232502043,5.25,26.54,26.54
"80","A.Dalton",8,2022,"NO","LV",30,22,229,2,0,73.3333333333333,7.63333333333333,9.8615155893039,0.32871718631013,0.192820071237544,3.7985211238265,6.66666666666667,0,0,0,0,2.60076666666667,10,4.96909090909091,5.61379310344828,0,0,0,NA,NA,NA,17.16,17.16
"81","A.Dalton",9,2022,"NO","BAL",29,19,210,1,1,65.5172413793103,7.24137931034483,-4.5561973412308,-0.15711025314589,0.0286581206748845,-0.905667707837864,3.44827586206897,3.44827586206897,4,28,12.1212121212121,2.64268965517241,10.3448275862069,5.88368421052631,7.51666666666666,2,5,0,-0.00525830127298832,-0.00262915063649416,2.5,10.9,10.9
"82","A.Dalton",10,2022,"NO","PIT",27,17,174,1,2,62.962962962963,6.44444444444444,-1.41140235465718,-0.0522741612835994,0.0101686194647277,-1.1393975328516,3.7037037037037,7.40740740740741,2,17,6.89655172413793,2.63862962962963,29.6296296296296,7.16176470588235,9.33296296296296,3,1,0,-5.21112091501442,-1.73704030500481,0.333333333333333,7.06,7.06
"83","A.Dalton",11,2022,"NO","LA",25,21,260,3,0,84,10.4,10.6767135025414,0.427068540101655,0.260424254113233,14.0042186975479,12,0,3,32,10.7142857142857,2.162,8,6.87285714285714,7.03666666666667,2,-2,0,-0.830789974017534,-0.415394987008767,-1,22.2,22.2
"84","A.Dalton",12,2022,"NO","SF",29,18,204,0,0,62.0689655172414,7.03448275862069,0.330720268713776,0.0114041471970268,0.0311251457466842,-5.7076242463342,0,0,1,7,3.33333333333333,2.60120689655172,10.3448275862069,6.03444444444444,7.51034482758621,4,21,0,-0.180407280509826,-0.0451018201274564,5.25,10.26,10.26
"85","A.Dalton",13,2022,"NO","TB",28,20,229,1,0,71.4285714285714,8.17857142857143,3.65522359367566,0.130543699774131,0.150394767227484,4.29200551339558,3.57142857142857,0,2,18,6.66666666666667,2.90160714285714,7.14285714285714,5.994,7.00851851851852,1,1,0,-0.406612858176231,-0.406612858176231,1,13.26,13.26
