"playerId","name","position","team","season","age","experience","jersey_number","height","weight","college","status","contract_status","contractYearsRemaining","marketValue","overallRating","annualSalary","positionImportance","ageTier","isRookie","isVeteran","isActive","hasInjuryConcerns","durabilityScore","entry_year","rookie_year"
"Lamar_Jackson_BAL_2024","Lamar Jackson","QB","BAL",2024,27,6,8,"74",212,"Louisville","ACT","extension",2,35,95,4.2,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Jerome_Baker_TEN_2024","Jerome Baker","LB","TEN",2024,28,6,17,"74",225,"Ohio State","ACT","extension",2,10.8,92,1.3,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Durham_Smythe_MIA_2024","Durham Smythe","TE","MIA",2024,29,6,81,"78",260,"Notre Dame","ACT","extension",2,10.8,87,1.3,0.55,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"B.J._Hill_CIN_2024","B.J. Hill","DL","CIN",2024,29,6,92,"75",311,"North Carolina State","ACT","extension",2,9,87,1.1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Josh_Woods_ATL_2024","Josh Woods","LB","ATL",2024,28,6,42,"73",236,"Maryland","ACT","extension",2,10.8,92,1.3,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"John_Franklin-Myers_DEN_2024","John Franklin-Myers","DL","DEN",2024,28,6,98,"76",288,"Stephen F. Austin","ACT","extension",2,9,92,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Ogbo_Okoronkwo_CLE_2024","Ogbo Okoronkwo","DL","CLE",2024,29,6,54,"74",253,"Oklahoma","ACT","extension",2,9,87,1.1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"John_Kelly_CLE_2024","John Kelly","RB","CLE",2024,28,6,42,"70",205,"Tennessee","ACT","extension",2,13.5,92,1.6,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Sebastian_Joseph-Day_TEN_2024","Sebastian Joseph-Day","DL","TEN",2024,29,6,69,"76",310,"Rutgers","ACT","extension",2,9,87,1.1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Fred_Warner_SF_2024","Fred Warner","LB","SF",2024,28,6,54,"75",236,"Brigham Young","ACT","extension",2,10.8,92,1.3,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Geron_Christian_CLE_2024","Geron Christian","OL","CLE",2024,28,6,72,"77",315,"Louisville","ACT","extension",2,9,92,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Derrick_Nnadi_KC_2024","Derrick Nnadi","DL","KC",2024,28,6,91,"73",310,"Florida State","ACT","extension",2,9,92,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"DJ_Moore_CHI_2024","DJ Moore","WR","CHI",2024,27,6,2,"72",215,"Maryland","ACT","extension",2,20,92,2.4,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Harold_Landry_TEN_2024","Harold Landry","LB","TEN",2024,28,6,58,"74",250,"Boston College","ACT","extension",2,10.8,92,1.3,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Mike_Gesicki_CIN_2024","Mike Gesicki","TE","CIN",2024,29,6,88,"78",252,"Penn State","ACT","extension",2,10.8,87,1.3,0.55,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Isaiah_Wynn_MIA_2024","Isaiah Wynn","OL","MIA",2024,29,6,77,"74",310,"Georgia","ACT","extension",2,9,87,1.1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Calvin_Ridley_TEN_2024","Calvin Ridley","WR","TEN",2024,30,6,0,"73",190,"Alabama","ACT","extension",2,18,87,2.2,0.75,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Taven_Bryan_IND_2024","Taven Bryan","DL","IND",2024,28,6,96,"76",291,"Florida","ACT","extension",2,9,92,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Mike_Hughes_ATL_2024","Mike Hughes","DB","ATL",2024,27,6,21,"70",191,"Central Florida","ACT","extension",2,10,92,1.2,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Saquon_Barkley_PHI_2024","Saquon Barkley","RB","PHI",2024,27,6,26,"72",233,"Penn State","ACT","extension",2,15,92,1.8,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Mike_McGlinchey_DEN_2024","Mike McGlinchey","OL","DEN",2024,29,6,69,"80",315,"Notre Dame","ACT","extension",2,9,87,1.1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"KhaDarel_Hodge_ATL_2024","KhaDarel Hodge","WR","ATL",2024,29,6,12,"74",205,"Prairie View","ACT","extension",2,18,87,2.2,0.75,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Baker_Mayfield_TB_2024","Baker Mayfield","QB","TB",2024,29,6,6,"73",215,"Oklahoma","ACT","extension",2,31.5,90,3.8,1,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Josh_Allen_BUF_2024","Josh Allen","QB","BUF",2024,28,6,17,"77",237,"Wyoming","ACT","extension",2,31.5,95,3.8,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Dante_Pettis_NO_2024","Dante Pettis","WR","NO",2024,29,6,17,"73",195,"Washington","ACT","extension",2,18,87,2.2,0.75,"veteran",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Sam_Darnold_MIN_2024","Sam Darnold","QB","MIN",2024,27,6,14,"75",225,"Southern California","ACT","extension",2,35,95,4.2,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Roquan_Smith_BAL_2024","Roquan Smith","LB","BAL",2024,27,6,0,"73",230,"Georgia","ACT","extension",2,12,92,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2018,2018
"Sam_Eguavoen_NYJ_2024","Sam Eguavoen","LB","NYJ",2024,31,5,52,"73",236,"Texas Tech","ACT","extension",4,8,85,1,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Steven_Sims_BAL_2024","Steven Sims","WR","BAL",2024,27,5,18,"70",176,"Kansas","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Fred_Johnson_PHI_2024","Fred Johnson","OL","PHI",2024,27,5,74,"79",326,"Florida","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Calvin_Anderson_PIT_2024","Calvin Anderson","OL","PIT",2024,28,5,67,"77",300,"Texas","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Andrew_Beck_HOU_2024","Andrew Beck","RB","HOU",2024,28,5,47,"75",255,"Texas","ACT","extension",4,12.8,90,1.5,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jakobi_Meyers_LV_2024","Jakobi Meyers","WR","LV",2024,28,5,16,"74",200,"North Carolina State","ACT","extension",4,17.1,90,2.1,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"D'Angelo_Ross_HOU_2024","D'Angelo Ross","DB","HOU",2024,28,5,37,"69",190,"New Mexico","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Rashan_Gary_GB_2024","Rashan Gary","DL","GB",2024,27,5,52,"77",277,"Michigan","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Darnell_Savage_JAX_2024","Darnell Savage","DB","JAX",2024,27,5,6,"71",200,"Maryland","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Irv_Smith_HOU_2024","Irv Smith","TE","HOU",2024,26,5,83,"74",240,"Alabama","ACT","extension",4,11.4,90,1.4,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Alexander_Mattison_LV_2024","Alexander Mattison","RB","LV",2024,26,5,22,"71",220,"Boise State","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Julian_Love_SEA_2024","Julian Love","DB","SEA",2024,26,5,20,"71",193,"Notre Dame","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Justice_Hill_BAL_2024","Justice Hill","RB","BAL",2024,27,5,43,"70",200,"Oklahoma State","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ben_Powers_DEN_2024","Ben Powers","OL","DEN",2024,28,5,74,"76",310,"Oklahoma","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Foster_Moreau_NO_2024","Foster Moreau","TE","NO",2024,27,5,87,"76",250,"Louisiana State","ACT","extension",4,11.4,90,1.4,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"E.J._Speed_IND_2024","E.J. Speed","LB","IND",2024,29,5,45,"76",230,"Tarleton State","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Justin_Skule_TB_2024","Justin Skule","OL","TB",2024,28,5,77,"78",318,"Vanderbilt","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Oli_Udoh_NO_2024","Oli Udoh","OL","NO",2024,27,5,74,"78",323,"Elon","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ty_Summers_NYG_2024","Ty Summers","LB","NYG",2024,29,5,47,"73",240,"Texas Christian","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Quinton_Bell_MIA_2024","Quinton Bell","LB","MIA",2024,28,5,56,"76",253,"Prairie View","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ashton_Dulin_IND_2024","Ashton Dulin","WR","IND",2024,27,5,16,"74",215,"Malone","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jamie_Gillan_NYG_2024","Jamie Gillan","P","NYG",2024,27,5,6,"73",207,"Arkansas-Pine Bluff","ACT","extension",4,2.8,90,0.3,0.15,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Sam_Mustipher_LAC_2024","Sam Mustipher","OL","LAC",2024,28,5,62,"74",311,"Notre Dame","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Yosh_Nijman_CAR_2024","Yosh Nijman","OL","CAR",2024,28,5,77,"79",314,"Virginia Tech","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Khari_Blasingame_PHI_2024","Khari Blasingame","RB","PHI",2024,28,5,48,"72",233,"Vanderbilt","ACT","extension",4,12.8,90,1.5,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jake_Browning_CIN_2024","Jake Browning","QB","CIN",2024,28,5,6,"74",209,"Washington","ACT","extension",4,29.9,93,3.6,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Patrick_Mekari_BAL_2024","Patrick Mekari","OL","BAL",2024,27,5,65,"76",308,"California","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Matthew_Orzech_GB_2024","Matthew Orzech","LS","GB",2024,29,5,42,"75",245,"Azusa Pacific","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Alec_Ingold_MIA_2024","Alec Ingold","RB","MIA",2024,28,5,30,"73",242,"Wisconsin","ACT","extension",4,12.8,90,1.5,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Andre_James_LV_2024","Andre James","OL","LV",2024,27,5,68,"76",300,"UCLA","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Keisean_Nixon_GB_2024","Keisean Nixon","DB","GB",2024,27,5,25,"70",200,"South Carolina","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ugo_Amadi_NO_2024","Ugo Amadi","DB","NO",2024,27,5,0,"69",201,"Oregon","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Mack_Wilson_ARI_2024","Mack Wilson","LB","ARI",2024,26,5,2,"73",240,"Alabama","ACT","extension",4,11.4,90,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Nick_Allegretti_WAS_2024","Nick Allegretti","OL","WAS",2024,28,5,67,"76",320,"Illinois","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Kris_Boyd_HOU_2024","Kris Boyd","DB","HOU",2024,28,5,17,"71",201,"Texas","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jack_Fox_DET_2024","Jack Fox","P","DET",2024,28,5,3,"74",224,"Rice","ACT","extension",4,2.6,90,0.3,0.15,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Darius_Harris_DAL_2024","Darius Harris","LB","DAL",2024,28,5,47,"74",238,"Middle Tennessee","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Azeez_Al-Shaair_HOU_2024","Azeez Al-Shaair","LB","HOU",2024,27,5,0,"74",228,"Florida Atlantic","ACT","extension",4,11.4,90,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Matthew_Wright_TEN_2024","Matthew Wright","K","TEN",2024,28,5,7,"71",179,"Central Florida","ACT","extension",4,3.4,90,0.4,0.2,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"AJ_Cole_LV_2024","AJ Cole","P","LV",2024,29,5,6,"76",220,"North Carolina State","ACT","extension",4,2.6,85,0.3,0.15,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Joey_Slye_NE_2024","Joey Slye","K","NE",2024,28,5,13,"71",213,"Virginia Tech","ACT","extension",4,3.4,90,0.4,0.2,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Del'Shawn_Phillips_HOU_2024","Del'Shawn Phillips","LB","HOU",2024,28,5,13,"74",230,"Illinois","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Olamide_Zaccheaus_WAS_2024","Olamide Zaccheaus","WR","WAS",2024,27,5,14,"68",193,"Virginia","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"P.J._Locke_DEN_2024","P.J. Locke","DB","DEN",2024,27,5,6,"70",202,"Texas","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Kyler_Murray_ARI_2024","Kyler Murray","QB","ARI",2024,27,5,1,"70",207,"Oklahoma","ACT","extension",4,33.2,93,4,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"T.J._Hockenson_MIN_2024","T.J. Hockenson","TE","MIN",2024,27,5,87,"77",248,"Iowa","ACT","extension",4,11.4,90,1.4,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ed_Oliver_BUF_2024","Ed Oliver","DL","BUF",2024,27,5,91,"73",287,"Houston","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Tytus_Howard_HOU_2024","Tytus Howard","OL","HOU",2024,28,5,71,"77",322,"Alabama State","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Kaleb_McGary_ATL_2024","Kaleb McGary","OL","ATL",2024,29,5,76,"78",306,"Washington","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Byron_Murphy_MIN_2024","Byron Murphy","DB","MIN",2024,26,5,7,"71",190,"Washington","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jawaan_Taylor_KC_2024","Jawaan Taylor","OL","KC",2024,27,5,74,"77",312,"Florida","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Cody_Ford_CIN_2024","Cody Ford","OL","CIN",2024,28,5,61,"75",329,"Oklahoma","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Sean_Murphy-Bunting_ARI_2024","Sean Murphy-Bunting","DB","ARI",2024,27,5,23,"72",195,"Central Michigan","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jahlani_Tavai_NE_2024","Jahlani Tavai","LB","NE",2024,28,5,48,"74",250,"Hawaii","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Miles_Sanders_CAR_2024","Miles Sanders","RB","CAR",2024,27,5,6,"71",211,"Penn State","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Max_Scharping_PIT_2024","Max Scharping","OL","PIT",2024,28,5,64,"78",325,"Northern Illinois","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Zach_Allen_DEN_2024","Zach Allen","DL","DEN",2024,27,5,99,"77",281,"Boston College","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Josh_Oliver_MIN_2024","Josh Oliver","TE","MIN",2024,27,5,84,"77",250,"San Jose State","ACT","extension",4,11.4,90,1.4,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Devin_Singletary_NYG_2024","Devin Singletary","RB","NYG",2024,27,5,26,"67",203,"Florida Atlantic","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"C.J._Gardner-Johnson_PHI_2024","C.J. Gardner-Johnson","DB","PHI",2024,27,5,8,"71",208,"Florida","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Anthony_Nelson_TB_2024","Anthony Nelson","LB","TB",2024,27,5,98,"79",272,"Iowa","ACT","extension",4,11.4,90,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Kendall_Sheffield_NYJ_2024","Kendall Sheffield","DB","NYJ",2024,28,5,27,"70",212,"Ohio State","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Hjalte_Froholdt_ARI_2024","Hjalte Froholdt","OL","ARI",2024,28,5,72,"77",310,"Arkansas","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Tony_Pollard_TEN_2024","Tony Pollard","RB","TEN",2024,27,5,20,"72",209,"Memphis","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Drue_Tranquill_KC_2024","Drue Tranquill","LB","KC",2024,29,5,23,"74",234,"Notre Dame","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jarrett_Stidham_DEN_2024","Jarrett Stidham","QB","DEN",2024,28,5,8,"75",214,"Auburn","ACT","extension",4,29.9,93,3.6,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Matt_Gay_IND_2024","Matt Gay","K","IND",2024,30,5,7,"72",232,"Utah","ACT","extension",4,3.4,85,0.4,0.2,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Andrew_Van_Ginkel_MIN_2024","Andrew Van Ginkel","LB","MIN",2024,29,5,43,"76",242,"Wisconsin","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Blake_Cashman_MIN_2024","Blake Cashman","LB","MIN",2024,28,5,51,"73",235,"Minnesota","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Mike_Jackson_CAR_2024","Mike Jackson","DB","CAR",2024,27,5,2,"73",210,"Miami","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Byron_Cowart_CHI_2024","Byron Cowart","DL","CHI",2024,28,5,93,"75",300,"Maryland","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Charles_Omenihu_KC_2024","Charles Omenihu","DL","KC",2024,27,5,90,"77",280,"Texas","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Jake_Bailey_MIA_2024","Jake Bailey","P","MIA",2024,27,5,16,"74",205,"Stanford","ACT","extension",4,2.8,90,0.3,0.15,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Trayveon_Williams_CIN_2024","Trayveon Williams","RB","CIN",2024,27,5,32,"68",206,"Texas A&amp;M","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Donovan_Wilson_DAL_2024","Donovan Wilson","DB","DAL",2024,29,5,6,"72",204,"Texas A&amp;M","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Kaden_Elliss_ATL_2024","Kaden Elliss","LB","ATL",2024,29,5,55,"75",240,"Idaho","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Anthony_Pittman_DET_2024","Anthony Pittman","LB","DET",2024,28,5,41,"75",240,"Wayne State, Mich.","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Tyrel_Dodson_MIA_2024","Tyrel Dodson","LB","MIA",2024,26,5,11,"72",237,"Texas A&amp;M","ACT","extension",4,11.4,90,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Blake_Hance_JAX_2024","Blake Hance","OL","JAX",2024,28,5,73,"77",310,"Northwestern","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Cam_Lewis_BUF_2024","Cam Lewis","DB","BUF",2024,27,5,39,"69",185,"Buffalo","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Chase_McLaughlin_TB_2024","Chase McLaughlin","K","TB",2024,28,5,4,"72",187,"Illinois","ACT","extension",4,3.4,90,0.4,0.2,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Joe_Giles-Harris_JAX_2024","Joe Giles-Harris","LB","JAX",2024,27,5,43,"74",234,"Duke","ACT","extension",4,11.4,90,1.4,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Andrew_Wingard_JAX_2024","Andrew Wingard","DB","JAX",2024,28,5,42,"72",209,"Wyoming","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"T.J._Edwards_CHI_2024","T.J. Edwards","LB","CHI",2024,28,5,53,"73",240,"Wisconsin","ACT","extension",4,10.3,90,1.2,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Carl_Granderson_NO_2024","Carl Granderson","DL","NO",2024,28,5,96,"77",261,"Wyoming","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Lil'Jordan_Humphrey_DEN_2024","Lil'Jordan Humphrey","WR","DEN",2024,26,5,84,"76",225,"Texas","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Nick_Moore_BAL_2024","Nick Moore","LS","BAL",2024,32,5,46,"74",250,"Georgia","ACT","extension",4,6.6,85,0.8,0.4,"aging",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Shy_Tuttle_CAR_2024","Shy Tuttle","DL","CAR",2024,29,5,99,"75",300,"Tennessee","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Luke_Gifford_TEN_2024","Luke Gifford","LB","TEN",2024,29,5,57,"75",245,"Nebraska","ACT","extension",4,10.3,85,1.2,0.6,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Zack_Bailey_NYJ_2024","Zack Bailey","OL","NYJ",2024,29,5,69,"77",299,"South Carolina","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Greg_Dortch_ARI_2024","Greg Dortch","WR","ARI",2024,26,5,4,"67",173,"Wake Forest","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Elgton_Jenkins_GB_2024","Elgton Jenkins","OL","GB",2024,29,5,74,"77",310,"Mississippi State","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Darius_Slayton_NYG_2024","Darius Slayton","WR","NYG",2024,27,5,86,"73",190,"Auburn","ACT","extension",4,19,90,2.3,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Ty_Johnson_BUF_2024","Ty Johnson","RB","BUF",2024,27,5,26,"70",210,"Maryland","ACT","extension",4,14.2,90,1.7,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Craig_Reynolds_DET_2024","Craig Reynolds","RB","DET",2024,28,5,13,"71",215,"Kutztown","ACT","extension",4,12.8,90,1.5,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Garrett_Bradbury_MIN_2024","Garrett Bradbury","OL","MIN",2024,29,5,56,"75",305,"North Carolina State","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Juan_Thornhill_CLE_2024","Juan Thornhill","DB","CLE",2024,29,5,1,"72",205,"Virginia","ACT","extension",4,8.6,85,1,0.4,"veteran",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"D'Ernest_Johnson_JAX_2024","D'Ernest Johnson","RB","JAX",2024,28,5,2,"70",208,"South Florida","ACT","extension",4,12.8,90,1.5,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Chris_Lindstrom_ATL_2024","Chris Lindstrom","OL","ATL",2024,27,5,63,"75",307,"Boston College","ACT","extension",4,9.5,90,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Drew_Sample_CIN_2024","Drew Sample","TE","CIN",2024,28,5,89,"77",259,"Washington","ACT","extension",4,10.3,90,1.2,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
"Corey_Ballentine_GB_2024","Corey Ballentine","DB","GB",2024,28,5,26,"71",196,"Washburn","ACT","extension",4,8.6,90,1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2019,2019
